tract_id,tract_name,total_pop,median_income,median_home_value,median_gross_rent,occupied_units,owner_units,renter_units,hispanic_pop,white_pop,black_pop,poverty_universe,below_poverty,poverty_rate,year,centroid_distance_miles,beltline_half_mile,beltline_one_mile,beltline_three_miles,pct_white,pct_black,pct_hispanic,pct_renter
13121008601,"Census Tract 86.01, Fulton County, Georgia",5154.0,19344.0,113300.0,858.0,1921,500,1421,25.0,63.0,5065.0,5043.0,1674.0,0.3319452706722189,2020,2.0936952320227986,0.0,0.0,1.0,0.012223515715948778,0.9827318587504851,0.004850601474582848,0.7397188964081207
13121008602,"Census Tract 86.02, Fulton County, Georgia",1572.0,35804.0,133300.0,1038.0,565,186,379,30.0,87.0,1404.0,1572.0,357.0,0.2270992366412213,2020,3.413352223047839,0.0,0.0,0.0,0.05534351145038168,0.8931297709923665,0.019083969465648856,0.6707964601769911
13121008701,"Census Tract 87.01, Fulton County, Georgia",3897.0,38654.0,89100.0,965.0,1358,270,1088,391.0,246.0,3153.0,3897.0,1004.0,0.2576340774955094,2020,2.5894870065749145,0.0,0.0,1.0,0.06312548113933796,0.8090839107005389,0.10033358994098024,0.801178203240059
13121008702,"Census Tract 87.02, Fulton County, Georgia",2188.0,46917.0,374400.0,797.0,1139,471,668,5.0,417.0,1748.0,2134.0,219.0,0.1026241799437675,2020,0.8445431273247572,0.0,1.0,1.0,0.1905850091407678,0.7989031078610603,0.0022851919561243145,0.5864793678665496
13121008801,"Census Tract 88.01, Fulton County, Georgia",3041.0,134338.0,364000.0,1623.0,979,745,234,91.0,1200.0,698.0,3041.0,49.0,0.0161131206839855,2020,3.109211086098999,0.0,0.0,0.0,0.39460703715882933,0.22952975994738573,0.029924366984544558,0.2390194075587334
13121008802,"Census Tract 88.02, Fulton County, Georgia",3171.0,139417.0,384600.0,1173.0,1130,822,308,258.0,1878.0,657.0,3171.0,424.0,0.1337117628508357,2020,1.6520871137894833,0.0,0.0,1.0,0.5922421948912016,0.20719016083254493,0.08136234626300852,0.27256637168141595
13121008903,"Census Tract 89.03, Fulton County, Georgia",2643.0,79957.0,242400.0,1424.0,1084,423,661,920.0,501.0,1017.0,2643.0,379.0,0.1433976541808551,2020,1.9681166726099752,0.0,0.0,1.0,0.18955732122587968,0.3847900113507378,0.34808929247067727,0.6097785977859779
13121008905,"Census Tract 89.05, Fulton County, Georgia",4976.0,98681.0,416300.0,1581.0,2877,915,1962,217.0,2748.0,1627.0,4976.0,572.0,0.1149517684887459,2020,0.28744209865496756,1.0,1.0,1.0,0.5522508038585209,0.3269694533762058,0.043609324758842445,0.6819603753910324
13121008906,"Census Tract 89.06, Fulton County, Georgia",2383.0,166676.0,421200.0,,911,820,91,31.0,2051.0,108.0,2383.0,61.0,0.0255979857322702,2020,2.132182767929379,0.0,0.0,1.0,0.8606798153587915,0.04532102391942929,0.013008812421317666,0.09989023051591657
13121008907,"Census Tract 89.07, Fulton County, Georgia",3122.0,69722.0,188300.0,1498.0,1740,862,878,122.0,2303.0,580.0,3122.0,205.0,0.0656630365150544,2020,1.3455817285926632,0.0,0.0,1.0,0.7376681614349776,0.18577834721332478,0.039077514413837285,0.5045977011494253
13121008908,"Census Tract 89.08, Fulton County, Georgia",1908.0,59094.0,447700.0,1146.0,962,247,715,103.0,779.0,984.0,1908.0,408.0,0.2138364779874214,2020,0.04359896606740989,1.0,1.0,1.0,0.4082809224318658,0.5157232704402516,0.053983228511530396,0.7432432432432432
13121008909,"Census Tract 89.09, Fulton County, Georgia",1663.0,83862.0,233300.0,1101.0,743,587,156,12.0,1348.0,303.0,1663.0,74.0,0.0444978953698135,2020,0.8788953894074218,0.0,1.0,1.0,0.8105832832230908,0.18220084185207455,0.0072158749248346366,0.20995962314939434
13121009001,"Census Tract 90.01, Fulton County, Georgia",2307.0,64000.0,614800.0,1444.0,1360,213,1147,117.0,1427.0,443.0,2307.0,142.0,0.0615517988729952,2020,0.32548493665005274,1.0,1.0,1.0,0.6185522323363676,0.19202427394885133,0.05071521456436931,0.8433823529411765
13121009002,"Census Tract 90.02, Fulton County, Georgia",2872.0,,790700.0,1771.0,904,817,87,180.0,2557.0,29.0,2872.0,46.0,0.016016713091922,2020,0.6784840923976458,0.0,1.0,1.0,0.8903203342618384,0.0100974930362117,0.06267409470752089,0.09623893805309734
13121009103,"Census Tract 91.03, Fulton County, Georgia",3382.0,84000.0,382000.0,1627.0,1938,693,1245,85.0,1971.0,696.0,3382.0,286.0,0.0845653459491425,2020,0.19841304077183708,1.0,1.0,1.0,0.5827912477823773,0.2057953873447664,0.025133057362507392,0.6424148606811145
13121009104,"Census Tract 91.04, Fulton County, Georgia",2498.0,78733.0,249700.0,1712.0,1699,795,904,173.0,1954.0,200.0,2498.0,426.0,0.1705364291433146,2020,0.03027865711731465,1.0,1.0,1.0,0.7822257806244995,0.08006405124099279,0.06925540432345877,0.5320776927604474
13121009105,"Census Tract 91.05, Fulton County, Georgia",1290.0,217961.0,994900.0,1847.0,463,394,69,120.0,1105.0,0.0,1290.0,0.0,0.0,2020,0.3774911758990949,1.0,1.0,1.0,0.8565891472868217,0.0,0.09302325581395349,0.1490280777537797
13121009106,"Census Tract 91.06, Fulton County, Georgia",2114.0,63320.0,286300.0,1135.0,1240,388,852,118.0,914.0,398.0,2004.0,320.0,0.1596806387225549,2020,0.0874183647241902,1.0,1.0,1.0,0.4323557237464522,0.18826868495742669,0.05581835383159887,0.6870967741935484
13121009201,"Census Tract 92.01, Fulton County, Georgia",1899.0,48750.0,336300.0,1135.0,934,281,653,633.0,630.0,299.0,1899.0,479.0,0.2522380200105318,2020,1.5147010657178381,0.0,0.0,1.0,0.33175355450236965,0.15745129015271195,0.3333333333333333,0.6991434689507494
13121009202,"Census Tract 92.02, Fulton County, Georgia",3182.0,91026.0,470600.0,1632.0,1636,269,1367,217.0,1474.0,1248.0,3182.0,477.0,0.1499057196731615,2020,0.3628527883502337,1.0,1.0,1.0,0.4632306725329981,0.39220615964802014,0.06819610307982402,0.8355745721271394
13121009203,"Census Tract 92.03, Fulton County, Georgia",2157.0,69935.0,379400.0,1222.0,1581,348,1233,180.0,938.0,861.0,2157.0,400.0,0.1854427445526194,2020,1.0723992308016792,0.0,0.0,1.0,0.43486323597589244,0.3991655076495132,0.08344923504867872,0.7798861480075902
13121009301,"Census Tract 93.01, Fulton County, Georgia",4136.0,101641.0,518500.0,1166.0,1865,1475,390,418.0,2955.0,107.0,4136.0,448.0,0.1083172147001934,2020,0.4858037528824062,1.0,1.0,1.0,0.714458413926499,0.025870406189555127,0.10106382978723404,0.20911528150134048
13121009302,"Census Tract 93.02, Fulton County, Georgia",1962.0,74342.0,615100.0,1206.0,1066,472,594,79.0,1747.0,35.0,1962.0,317.0,0.1615698267074413,2020,0.5346558737385226,0.0,1.0,1.0,0.8904179408766565,0.01783893985728848,0.040265035677879715,0.5572232645403377
13121009405,"Census Tract 94.05, Fulton County, Georgia",4268.0,69097.0,398400.0,1631.0,2179,63,2116,211.0,1615.0,1150.0,4268.0,701.0,0.1642455482661668,2020,0.6945395980004888,0.0,1.0,1.0,0.3783973758200562,0.2694470477975633,0.04943767572633552,0.9710876548875631
13121009406,"Census Tract 94.06, Fulton County, Georgia",1547.0,74152.0,348600.0,1621.0,1039,299,740,405.0,644.0,361.0,1547.0,320.0,0.2068519715578539,2020,1.1856800067283746,0.0,0.0,1.0,0.416289592760181,0.23335488041370395,0.26179702650290887,0.7122232916265641
13121009407,"Census Tract 94.07, Fulton County, Georgia",1076.0,72816.0,213800.0,1494.0,667,292,375,0.0,372.0,375.0,1076.0,111.0,0.1031598513011152,2020,1.4999942987400172,0.0,0.0,1.0,0.34572490706319703,0.34851301115241634,0.0,0.5622188905547226
13121009408,"Census Tract 94.08, Fulton County, Georgia",1718.0,49861.0,142300.0,1201.0,1200,216,984,74.0,790.0,553.0,1718.0,494.0,0.2875436554132712,2020,1.3267100592885739,0.0,0.0,1.0,0.459837019790454,0.32188591385331783,0.04307334109429569,0.82
13121009409,"Census Tract 94.09, Fulton County, Georgia",2171.0,68829.0,291900.0,1677.0,933,255,678,500.0,927.0,534.0,2171.0,371.0,0.1708889912482727,2020,1.8334631209446302,0.0,0.0,1.0,0.4269921695071396,0.24596959926301243,0.2303086135421465,0.7266881028938906
13121009410,"Census Tract 94.10, Fulton County, Georgia",3500.0,81821.0,1087800.0,1575.0,1307,492,815,58.0,2803.0,227.0,3500.0,348.0,0.0994285714285714,2020,2.5883189637602966,0.0,0.0,1.0,0.8008571428571428,0.06485714285714286,0.01657142857142857,0.6235654169854629
13121009411,"Census Tract 94.11, Fulton County, Georgia",2468.0,82135.0,243500.0,1692.0,1359,1210,149,138.0,1427.0,433.0,2468.0,221.0,0.089546191247974,2020,1.984890837424667,0.0,0.0,1.0,0.5782009724473258,0.17544570502431117,0.055915721231766614,0.10963944076526858
13121009501,"Census Tract 95.01, Fulton County, Georgia",3402.0,175769.0,1205200.0,1781.0,1662,1367,295,37.0,3287.0,41.0,3402.0,134.0,0.0393885949441505,2020,1.1232008952081631,0.0,0.0,1.0,0.9661963550852439,0.012051734273956496,0.010875955320399765,0.17749699157641396
13121009503,"Census Tract 95.03, Fulton County, Georgia",1447.0,47031.0,160800.0,874.0,1052,332,720,45.0,874.0,369.0,1241.0,150.0,0.120870265914585,2020,1.3626080652625523,0.0,0.0,1.0,0.6040082930200414,0.25501036627505186,0.031098825155494125,0.6844106463878327
13121009504,"Census Tract 95.04, Fulton County, Georgia",2271.0,91886.0,,1648.0,1248,570,678,193.0,1432.0,457.0,2271.0,284.0,0.1250550418317921,2020,2.0183139289551915,0.0,0.0,1.0,0.6305592250110084,0.20123293703214443,0.08498458828709819,0.5432692307692307
13121009601,"Census Tract 96.01, Fulton County, Georgia",3209.0,118045.0,434800.0,1644.0,1685,520,1165,118.0,2146.0,275.0,3202.0,168.0,0.0524672079950031,2020,2.1564526004276257,0.0,0.0,1.0,0.6687441570582736,0.08569647865378623,0.03677157993144282,0.6913946587537092
13121009604,"Census Tract 96.04, Fulton County, Georgia",2642.0,82917.0,577100.0,1478.0,1472,927,545,125.0,2126.0,263.0,2642.0,395.0,0.1495079485238455,2020,1.2119678282354343,0.0,0.0,1.0,0.8046934140802422,0.09954579863739592,0.047312641937925816,0.3702445652173913
13121009605,"Census Tract 96.05, Fulton County, Georgia",2491.0,90294.0,294000.0,1739.0,1728,237,1491,135.0,1561.0,597.0,2491.0,311.0,0.1248494580489763,2020,1.683625930586684,0.0,0.0,1.0,0.6266559614612606,0.23966278602970695,0.0541951023685267,0.8628472222222222
13121009606,"Census Tract 96.06, Fulton County, Georgia",1381.0,236635.0,720100.0,1742.0,463,406,57,27.0,1239.0,0.0,1381.0,42.0,0.0304127443881245,2020,1.948361358175366,0.0,0.0,1.0,0.8971759594496741,0.0,0.01955104996379435,0.12311015118790497
13121009607,"Census Tract 96.07, Fulton County, Georgia",3937.0,97344.0,417300.0,1964.0,2429,1032,1397,151.0,2664.0,737.0,3896.0,336.0,0.0862422997946611,2020,2.8690736137432773,0.0,0.0,1.0,0.6766573533147067,0.1871983743967488,0.03835407670815342,0.5751337999176616
13121009700,"Census Tract 97, Fulton County, Georgia",3952.0,,877500.0,2214.0,1617,1514,103,92.0,3299.0,321.0,3915.0,68.0,0.0173690932311621,2020,3.2037241897407145,0.0,0.0,0.0,0.8347672064777328,0.0812246963562753,0.02327935222672065,0.06369820655534941
13121009802,"Census Tract 98.02, Fulton County, Georgia",4087.0,152750.0,1276800.0,1889.0,1755,1032,723,84.0,3238.0,367.0,4087.0,107.0,0.0261805725471005,2020,3.904700556783602,0.0,0.0,0.0,0.7922681673599217,0.08979691705407389,0.02055297284071446,0.41196581196581195
13121009803,"Census Tract 98.03, Fulton County, Georgia",2683.0,,675500.0,1580.0,1582,796,786,20.0,2462.0,192.0,2600.0,129.0,0.0496153846153846,2020,2.4152085917120014,0.0,0.0,1.0,0.9176295191949311,0.07156168468132687,0.007454342154304882,0.4968394437420986
13121009804,"Census Tract 98.04, Fulton County, Georgia",2499.0,,946400.0,,794,775,19,116.0,2111.0,224.0,2499.0,0.0,0.0,2020,1.5285760118977396,0.0,0.0,1.0,0.8447378951580632,0.0896358543417367,0.046418567426970786,0.02392947103274559
13121009900,"Census Tract 99, Fulton County, Georgia",4939.0,187788.0,1070700.0,1427.0,1973,1426,547,98.0,4670.0,18.0,4939.0,169.0,0.0342174529256934,2020,3.2195242917338907,0.0,0.0,0.0,0.9455355335088075,0.003644462441789836,0.01984207329418911,0.2772427774961987
13121010003,"Census Tract 100.03, Fulton County, Georgia",3175.0,122784.0,386000.0,1705.0,1857,1157,700,108.0,2392.0,234.0,3175.0,306.0,0.0963779527559055,2020,2.8505004807950343,0.0,0.0,1.0,0.7533858267716536,0.0737007874015748,0.03401574803149606,0.3769520732364028
13121010004,"Census Tract 100.04, Fulton County, Georgia",2385.0,,735400.0,,758,736,22,524.0,1550.0,183.0,2227.0,168.0,0.0754378087112707,2020,3.907446017998033,0.0,0.0,0.0,0.649895178197065,0.07672955974842767,0.21970649895178196,0.029023746701846966
13121010005,"Census Tract 100.05, Fulton County, Georgia",2983.0,,960600.0,,1042,1021,21,134.0,2677.0,35.0,2983.0,31.0,0.0103922225947033,2020,4.2373831986083195,0.0,0.0,0.0,0.8974187060006704,0.011733154542406973,0.04492122024807241,0.02015355086372361
13121010006,"Census Tract 100.06, Fulton County, Georgia",3547.0,82818.0,486900.0,1833.0,2374,773,1601,74.0,2547.0,527.0,3547.0,560.0,0.1578798985057795,2020,2.699179186133189,0.0,0.0,1.0,0.718071609811108,0.1485762616295461,0.02086270087397801,0.6743892165122156
13121010007,"Census Tract 100.07, Fulton County, Georgia",1831.0,,1119800.0,1714.0,680,507,173,135.0,1568.0,32.0,1610.0,0.0,0.0,2020,3.275158623794343,0.0,0.0,0.0,0.8563626433642818,0.017476788640087382,0.07373020207536865,0.25441176470588234
13121010106,"Census Tract 101.06, Fulton County, Georgia",3914.0,85174.0,506200.0,1327.0,1823,1014,809,159.0,2837.0,719.0,3914.0,219.0,0.0559529892692897,2020,11.898137261036824,0.0,0.0,0.0,0.7248339294839039,0.18369954011241696,0.04062340316811446,0.4437739989029073
13121010107,"Census Tract 101.07, Fulton County, Georgia",1886.0,215417.0,716400.0,,744,738,6,29.0,1755.0,26.0,1886.0,44.0,0.0233297985153764,2020,11.821414888168935,0.0,0.0,0.0,0.9305408271474019,0.013785790031813362,0.015376458112407211,0.008064516129032258
13121010108,"Census Tract 101.08, Fulton County, Georgia",4543.0,113125.0,623300.0,1468.0,1828,1388,440,50.0,3755.0,219.0,4543.0,114.0,0.0250935505172793,2020,11.848224776790454,0.0,0.0,0.0,0.8265463350209112,0.048206031256878716,0.01100594320933304,0.24070021881838075
13121010115,"Census Tract 101.15, Fulton County, Georgia",2776.0,134318.0,729900.0,1766.0,1136,663,473,208.0,1920.0,338.0,2586.0,88.0,0.034029389017788,2020,5.856950534639086,0.0,0.0,0.0,0.69164265129683,0.12175792507204611,0.07492795389048991,0.4163732394366197
13121010117,"Census Tract 101.17, Fulton County, Georgia",4767.0,60920.0,,1379.0,2303,507,1796,546.0,976.0,2703.0,4767.0,305.0,0.0639815397524648,2020,10.196588813254033,0.0,0.0,0.0,0.20474092720788756,0.5670232850849591,0.1145374449339207,0.7798523664785063
13121010120,"Census Tract 101.20, Fulton County, Georgia",2701.0,80065.0,168600.0,1422.0,1360,659,701,289.0,1717.0,370.0,2701.0,223.0,0.0825620140688633,2020,13.158721361600083,0.0,0.0,0.0,0.6356904850055535,0.136986301369863,0.10699740836727138,0.5154411764705882
13121010121,"Census Tract 101.21, Fulton County, Georgia",2138.0,95083.0,348400.0,1182.0,1251,951,300,89.0,1661.0,306.0,2138.0,92.0,0.0430308699719363,2020,8.010428155974886,0.0,0.0,0.0,0.7768942937324602,0.1431244153414406,0.04162768942937325,0.23980815347721823
13121010124,"Census Tract 101.24, Fulton County, Georgia",2352.0,73180.0,268100.0,1333.0,1110,355,755,486.0,185.0,1681.0,2352.0,841.0,0.3575680272108844,2020,12.562486915835567,0.0,0.0,0.0,0.07865646258503402,0.7147108843537415,0.2066326530612245,0.6801801801801802
13121010125,"Census Tract 101.25, Fulton County, Georgia",3807.0,74828.0,192900.0,1412.0,1661,705,956,280.0,1405.0,1170.0,3807.0,388.0,0.1019175203572366,2020,12.196343057873372,0.0,0.0,0.0,0.369057000262674,0.3073286052009456,0.07354872603099553,0.5755568934376881
13121010126,"Census Tract 101.26, Fulton County, Georgia",2577.0,69286.0,150700.0,1431.0,1484,837,647,347.0,1526.0,591.0,2577.0,179.0,0.0694606131160263,2020,8.884976989437995,0.0,0.0,0.0,0.5921614280170742,0.22933643771827705,0.13465269693441986,0.4359838274932615
13121010127,"Census Tract 101.27, Fulton County, Georgia",2404.0,125227.0,439400.0,1614.0,936,585,351,132.0,1224.0,707.0,2388.0,99.0,0.0414572864321608,2020,8.943911943420805,0.0,0.0,0.0,0.5091514143094842,0.2940931780366057,0.05490848585690516,0.375
13121010128,"Census Tract 101.28, Fulton County, Georgia",1849.0,32838.0,,1290.0,826,126,700,572.0,237.0,659.0,1849.0,489.0,0.2644672796106003,2020,6.567942360660077,0.0,0.0,0.0,0.12817739318550567,0.35640886965927526,0.30935640886965926,0.847457627118644
13121010129,"Census Tract 101.29, Fulton County, Georgia",4354.0,80679.0,675600.0,1454.0,2296,620,1676,776.0,2307.0,991.0,4327.0,26.0,0.0060087820660966,2020,6.2283471340873495,0.0,0.0,0.0,0.5298576022048691,0.2276067983463482,0.178226917776757,0.7299651567944251
13121010130,"Census Tract 101.30, Fulton County, Georgia",4041.0,96136.0,367800.0,1553.0,1902,537,1365,203.0,1536.0,147.0,4041.0,300.0,0.0742390497401633,2020,8.832263675585628,0.0,0.0,0.0,0.3801039346696362,0.03637713437268003,0.05023509032417718,0.7176656151419558
13121010131,"Census Tract 101.31, Fulton County, Georgia",2594.0,78026.0,546700.0,1557.0,1278,440,838,144.0,825.0,915.0,2594.0,46.0,0.0177332305319969,2020,10.021305428248883,0.0,0.0,0.0,0.31804163454124906,0.3527370855821126,0.05551272166538165,0.6557120500782473
13121010132,"Census Tract 101.32, Fulton County, Georgia",3739.0,61054.0,355500.0,1581.0,1924,800,1124,667.0,1827.0,749.0,3739.0,235.0,0.0628510296870821,2020,6.906979111282948,0.0,0.0,0.0,0.48863332441829366,0.20032094142818935,0.17838994383525006,0.5841995841995842
13121010133,"Census Tract 101.33, Fulton County, Georgia",4883.0,77406.0,408400.0,1747.0,2336,842,1494,410.0,3035.0,994.0,4883.0,507.0,0.103829612942863,2020,7.527608757298105,0.0,0.0,0.0,0.6215441327053041,0.2035633831660864,0.0839647757526111,0.639554794520548
13121010134,"Census Tract 101.34, Fulton County, Georgia",2521.0,70876.0,134000.0,1203.0,1285,369,916,238.0,1077.0,724.0,2521.0,29.0,0.0115033716779055,2020,10.786280641744197,0.0,0.0,0.0,0.4272114240380801,0.28718762395874653,0.09440698135660452,0.7128404669260701
13121010135,"Census Tract 101.35, Fulton County, Georgia",2778.0,60077.0,464600.0,1208.0,1019,337,682,731.0,986.0,1008.0,2778.0,264.0,0.0950323974082073,2020,11.225883455780288,0.0,0.0,0.0,0.3549316054715623,0.36285097192224625,0.2631389488840893,0.6692836113837095
13121010136,"Census Tract 101.36, Fulton County, Georgia",3310.0,89167.0,602800.0,1684.0,1552,655,897,465.0,2644.0,159.0,3310.0,246.0,0.0743202416918429,2020,4.687041628641197,0.0,0.0,0.0,0.7987915407854985,0.04803625377643504,0.1404833836858006,0.5779639175257731
13121010137,"Census Tract 101.37, Fulton County, Georgia",3621.0,69349.0,523600.0,1259.0,1768,755,1013,531.0,2217.0,618.0,3553.0,30.0,0.0084435688150858,2020,5.533724424569965,0.0,0.0,0.0,0.6122618061309031,0.17067108533554268,0.14664457332228667,0.5729638009049773
13121010204,"Census Tract 102.04, Fulton County, Georgia",5333.0,150375.0,597300.0,3132.0,1927,1878,49,57.0,4982.0,79.0,5333.0,141.0,0.0264391524470279,2020,7.774824292712865,0.0,0.0,0.0,0.9341833864616539,0.014813425839114944,0.010688168010500656,0.02542812662169175
13121010211,"Census Tract 102.11, Fulton County, Georgia",3000.0,162763.0,872600.0,1742.0,1230,921,309,83.0,2650.0,136.0,2953.0,82.0,0.0277683711479851,2020,4.67387567030393,0.0,0.0,0.0,0.8833333333333333,0.04533333333333334,0.027666666666666666,0.25121951219512195
13121010212,"Census Tract 102.12, Fulton County, Georgia",5953.0,67639.0,448000.0,1322.0,2193,1030,1163,2871.0,2686.0,192.0,5953.0,1264.0,0.2123299176885603,2020,5.966399693772477,0.0,0.0,0.0,0.45120107508819085,0.03225264572484462,0.48227784310431715,0.5303237574099408
13121010213,"Census Tract 102.13, Fulton County, Georgia",960.0,62965.0,153500.0,1161.0,572,155,417,117.0,254.0,446.0,960.0,40.0,0.0416666666666666,2020,10.401611379391516,0.0,0.0,0.0,0.26458333333333334,0.46458333333333335,0.121875,0.7290209790209791
13121010214,"Census Tract 102.14, Fulton County, Georgia",2584.0,44777.0,,1157.0,1492,377,1115,841.0,931.0,607.0,2542.0,516.0,0.2029897718332022,2020,11.798086420142472,0.0,0.0,0.0,0.3602941176470588,0.23490712074303405,0.3254643962848297,0.7473190348525469
13121010215,"Census Tract 102.15, Fulton County, Georgia",1508.0,109820.0,610800.0,1299.0,730,522,208,161.0,1111.0,209.0,1508.0,16.0,0.0106100795755968,2020,12.194302108430604,0.0,0.0,0.0,0.736737400530504,0.13859416445623343,0.10676392572944297,0.28493150684931506
13121010216,"Census Tract 102.16, Fulton County, Georgia",3890.0,88929.0,314500.0,1343.0,1416,760,656,438.0,2058.0,1102.0,3890.0,75.0,0.0192802056555269,2020,9.295140179877208,0.0,0.0,0.0,0.5290488431876607,0.2832904884318766,0.11259640102827763,0.4632768361581921
13121010217,"Census Tract 102.17, Fulton County, Georgia",2713.0,74519.0,493600.0,991.0,1259,749,510,389.0,1605.0,581.0,2713.0,59.0,0.021747143383708,2020,9.68343464631497,0.0,0.0,0.0,0.5915960191669738,0.2141540729819388,0.14338370807224474,0.4050833995234313
13121010218,"Census Tract 102.18, Fulton County, Georgia",1656.0,57778.0,,1126.0,942,284,658,174.0,1177.0,190.0,1656.0,10.0,0.0060386473429951,2020,11.213664043227784,0.0,0.0,0.0,0.7107487922705314,0.11473429951690821,0.10507246376811594,0.6985138004246284
13121010219,"Census Tract 102.19, Fulton County, Georgia",2033.0,80268.0,323700.0,1240.0,1126,58,1068,128.0,747.0,916.0,2033.0,48.0,0.0236104279390063,2020,10.778255673864924,0.0,0.0,0.0,0.367437284800787,0.45056566650270535,0.06296114117068372,0.9484902309058615
13121010220,"Census Tract 102.20, Fulton County, Georgia",3567.0,101016.0,493600.0,1264.0,1807,1293,514,237.0,2943.0,246.0,3567.0,193.0,0.0541070927950658,2020,7.44153867534941,0.0,0.0,0.0,0.8250630782169891,0.06896551724137931,0.06644238856181665,0.2844493635860542
13121010221,"Census Tract 102.21, Fulton County, Georgia",1935.0,84262.0,414900.0,1569.0,998,790,208,149.0,1685.0,23.0,1935.0,144.0,0.0744186046511627,2020,8.363883245589358,0.0,0.0,0.0,0.8708010335917312,0.011886304909560724,0.07700258397932816,0.20841683366733466
13121010222,"Census Tract 102.22, Fulton County, Georgia",2696.0,205139.0,827000.0,,921,879,42,188.0,2341.0,65.0,2696.0,90.0,0.0333827893175074,2020,5.9675590408709525,0.0,0.0,0.0,0.8683234421364985,0.02410979228486647,0.06973293768545995,0.04560260586319218
13121010223,"Census Tract 102.23, Fulton County, Georgia",3223.0,196528.0,769700.0,,1237,1190,47,78.0,2709.0,199.0,3195.0,78.0,0.0244131455399061,2020,5.856432666504282,0.0,0.0,0.0,0.8405212534905367,0.06174371703381942,0.024201054917778467,0.03799514955537591
13121010305,"Census Tract 103.05, Fulton County, Georgia",5388.0,70625.0,165000.0,1391.0,1618,1291,327,20.0,1.0,5336.0,5388.0,732.0,0.1358574610244989,2020,7.723543519847763,0.0,0.0,0.0,0.0001855976243504083,0.9903489235337788,0.003711952487008166,0.20210135970333745
13121010306,"Census Tract 103.06, Fulton County, Georgia",4322.0,101313.0,269800.0,1136.0,1631,1517,114,107.0,301.0,3835.0,4322.0,49.0,0.0113373438223044,2020,9.100056111265063,0.0,0.0,0.0,0.06964368347987043,0.8873206848681167,0.024757056918093476,0.06989576946658492
13121010307,"Census Tract 103.07, Fulton County, Georgia",5027.0,81194.0,234300.0,1204.0,1791,1571,220,58.0,83.0,4886.0,4922.0,44.0,0.0089394555058919,2020,9.301337956068686,0.0,0.0,0.0,0.01651084145613686,0.971951462104635,0.011537696439228168,0.12283640424343942
13121010308,"Census Tract 103.08, Fulton County, Georgia",4297.0,79085.0,244000.0,,1382,1334,48,29.0,471.0,3726.0,4297.0,381.0,0.0886665115196648,2020,10.527099329956675,0.0,0.0,0.0,0.1096113567605306,0.8671165929718408,0.006748894577612288,0.03473227206946455
13121010309,"Census Tract 103.09, Fulton County, Georgia",4463.0,88308.0,164600.0,1765.0,1396,676,720,1.0,945.0,3517.0,4463.0,165.0,0.0369706475464933,2020,15.786739169125987,0.0,0.0,0.0,0.21174098140264397,0.7880349540667713,0.00022406453058480843,0.5157593123209169
13121010310,"Census Tract 103.10, Fulton County, Georgia",5233.0,85444.0,262600.0,,1541,1432,109,47.0,406.0,4776.0,5166.0,94.0,0.0181958962446767,2020,13.067357048394326,0.0,0.0,0.0,0.07758455952608447,0.9126695967896045,0.008981463787502388,0.07073329007138222
13121010311,"Census Tract 103.11, Fulton County, Georgia",5471.0,89453.0,225000.0,1593.0,1903,1489,414,26.0,0.0,5324.0,5471.0,245.0,0.0447815755803326,2020,12.242020686123452,0.0,0.0,0.0,0.0,0.9731310546518004,0.004752330469749589,0.21755123489227535
13121010312,"Census Tract 103.12, Fulton County, Georgia",2832.0,72466.0,226300.0,1140.0,1075,908,167,6.0,8.0,2798.0,2832.0,383.0,0.1352401129943503,2020,7.249275737587471,0.0,0.0,0.0,0.002824858757062147,0.9879943502824858,0.00211864406779661,0.15534883720930232
13121010313,"Census Tract 103.13, Fulton County, Georgia",3428.0,68750.0,278800.0,1200.0,1442,784,658,0.0,7.0,3395.0,3428.0,338.0,0.0985997666277713,2020,9.353259405982513,0.0,0.0,0.0,0.002042007001166861,0.9903733955659276,0.0,0.4563106796116505
13121010314,"Census Tract 103.14, Fulton County, Georgia",2757.0,90778.0,161900.0,,757,725,32,38.0,0.0,2719.0,2757.0,115.0,0.0417120058034095,2020,11.402866676506472,0.0,0.0,0.0,0.0,0.9862169024301777,0.01378309756982227,0.04227212681638045
13121010315,"Census Tract 103.15, Fulton County, Georgia",5374.0,76667.0,173400.0,1189.0,1666,896,770,102.0,0.0,5005.0,5374.0,0.0,0.0,2020,12.256538003226428,0.0,0.0,0.0,0.0,0.9313360625232602,0.018980275400074433,0.46218487394957986
13121010401,"Census Tract 104.01, Fulton County, Georgia",4722.0,56210.0,117300.0,925.0,1616,828,788,127.0,1021.0,3240.0,4712.0,586.0,0.1243633276740237,2020,19.140098144068478,0.0,0.0,0.0,0.21622193985599322,0.6861499364675985,0.026895383312155866,0.4876237623762376
13121010402,"Census Tract 104.02, Fulton County, Georgia",3855.0,57295.0,173400.0,1180.0,1456,1264,192,707.0,2039.0,1095.0,3820.0,400.0,0.1047120418848167,2020,21.406428388124695,0.0,0.0,0.0,0.5289234760051881,0.2840466926070039,0.18339818417639428,0.13186813186813187
13121010508,"Census Tract 105.08, Fulton County, Georgia",3850.0,60508.0,147400.0,1242.0,1209,972,237,264.0,106.0,3408.0,3824.0,197.0,0.0515167364016736,2020,9.679457772570315,0.0,0.0,0.0,0.027532467532467533,0.8851948051948052,0.06857142857142857,0.19602977667493796
